alpha,coeff,kl_p95,kl_mean,kl_max
0.0,0.0,0.0,0.0,0.0
0.5,0.8000976790699599,0.31730812788009644,0.07830381393432617,1.750620722770691
1.0,1.6001953581399198,1.019828200340271,0.3297921121120453,12.784242630004883
2.0,3.2003907162798395,2.814893960952759,0.6640235185623169,17.570926666259766
4.0,6.400781432559679,16.29169464111328,4.985756874084473,18.670639038085938
