alpha,coeff,kl_p95,kl_mean,kl_max
0.0,0.0,0.006637596059590578,0.0014842627570033073,0.03870811313390732
0.5,1.2338507275996704,0.5223139524459839,0.12581032514572144,2.0511815547943115
1.0,2.467701455199341,1.1374709606170654,0.20074087381362915,7.905111789703369
2.0,4.935402910398682,7.937441349029541,1.725125789642334,19.265193939208984
4.0,9.870805820797363,12.663122177124023,10.11868667602539,18.7987003326416
